	302D	303D	305D	306D	307D	308D	311D	312D	313D	314D	315D	316D	317D	318D	320D	322D	324D	327D	328D	330D	331D	332D	334D	335D	336D	337D	338D	340D	342D	343D	344D	347D	349D	350D	351D	352D	353D	354D	355D	356D	368D	371D	374D	377D	378D	379D	381D	383D	384D	388D	389D	392D	395D	398D	399D	400D	401D	402D	403D	407D	408D	409D	410D	411D
	7.272223025	12.07851524	5.373257726	3.198048458	5.346076746	5.179326096	5.545250858	4.038556839	5.558388578	2.055576936	4.566304304	5.040680934	4.610550192	4.291789631	4.98606491	6.392907951	6.817493024	4.179163461	4.380926406	5.481972607	6.243097035	9.944130747	4.103755948	7.343809924	11.12353309	2.807202278	7.62045139	5.683393438	3.320950038	6.072546215	5.212996338	2.177841183	3.877244718	3.279024219	4.102800864	2.558400264	3.616809616	3.351458928	3.799207064	3.751030212	5.424482595	3.185826171	3.384316549	5.453247089	4.153517148	3.913994317	7.928645606	5.167359742	4.354141673	4.206784174	4.462723754	3.79710781	3.506267256	6.669116412	3.818539557	2.701631504	2.313407752	4.324175843	3.52632721	4.719430374	4.901959866	2.139873552	3.44234033	2.983619815
	7.030188985	6.275879151	6.92305061	4.094347354	7.210280205	6.522281064	4.554886466	6.474521196	3.283096896	2.59699997	4.278676355	5.125651573	4.219776944	7.612181629	3.213403868	5.742730112	6.730098267	5.420999591	5.26991736	5.599662949	5.267779517	4.253143875	4.103755948	5.89183116	3.735680252	3.561703064	5.209865532	6.980702329	3.98605762	11.11167156	5.255317962	2.791518824	4.228559255	7.779741051	3.263562926	3.841905659	5.194242201	6.521860155	5.392651001	2.852301119	4.46810579	3.655215729	2.588380139	5.796175034	4.93610202	2.785127696	4.765720234	2.505676428	3.538772786	3.815689096	4.681352557	5.054104029	2.188285579	3.938868154	2.56359806	3.611752767	3.04316672	2.288168293	3.336651647	2.60588241	4.667309999	3.495458439	2.254071869	4.864447017
	6.061881779	8.303248861	5.336807104	4.900727202	5.52447433	5.121069468	4.759695106	3.658969492	5.072081107	3.411278184	4.516843733	4.148964201	6.701388487	2.875282352	7.432182513	4.121122298	5.473560526	5.970656611	6.507216697	6.614423738	4.777727749	8.878624499	6.28976942	6.38595695	5.849365498	5.005770469	4.668877509	4.73218303	4.429084692	5.118379278	5.942919808	2.401863864	3.663955699	4.767945451	2.524647135	2.456238238	3.25024563	2.301732355	2.379025293	3.659891947	2.997459632	2.497395131	5.137769039	3.822705349	3.927768516	4.500630973	3.928599632	4.470436774	3.36069095	2.892878856	4.100300166	2.566489435	2.358995536	7.176003073	4.556629259	3.506501633	3.731324638	4.241140367	3.913839685	3.405379821	2.454311019	2.083762888	4.200736463	4.081024271
	6.363762432	6.589625883	5.447144816	5.217937201	5.381137472	5.268477402	4.361152353	4.101799191	2.436045282	3.487533065	3.727015601	4.603761028	3.699830908	4.735687916	4.672011835	6.343694469	4.91856514	5.794483757	4.380926406	6.059391267	3.881808144	8.48106424	3.843813851	5.716534043	3.173979809	2.428640771	3.847637434	6.497545018	4.335908077	8.795075376	5.212996338	4.252109406	3.112784969	5.193020761	3.931272069	3.179233535	3.12961821	2.322742576	3.434631325	3.129712129	7.520140638	5.008133658	2.320106914	3.647482743	4.076438593	3.526334775	3.928599632	4.166223932	3.971905769	6.42500862	3.674302309	3.846263078	3.07317708	5.36100949	4.221554921	3.438609018	2.696204775	4.042188068	4.445993179	2.63043828	2.698065063	6.966334105	3.260027332	4.450736563
	5.375132684	5.233722818	5.67687649	3.386795499	10.54990863	4.39596887	2.592669286	2.523068393	3.527940655	2.997152899	2.874983919	3.220351508	3.784796071	5.335305291	3.187518298	4.949123282	3.409725384	3.740119962	3.455649492	4.323727301	3.429623874	3.643855598	3.469223405	3.309478901	3.735680252	2.337447816	5.838535733	3.153826131	2.87694972	3.33947626	2.86305554	2.177841183	2.905242882	3.146493158	2.436506447	2.2185172	2.462428441	2.811473898	2.24515585	2.012183649	2.746975515	1.905002662	2.240049254	1.938783965	2.236142508	2.250392134	5.316775277	3.546759499	2.299089094	2.810073424	2.692995551	1.549527496	3.545861698	3.917642539	2.498246418	2.143433921	2.260765652	2.099099921	3.731015346	2.488074157	1.705307613	2.323064753	2.676256026	4.046315575
	20.31954723	6.848152764	6.045136441	9.369082689	12.25510445	7.921410676	9.141849011	5.364390532	6.945425053	5.734141394	6.078721224	7.417507757	8.759620742	7.541878659	12.2086939	8.874110277	5.819393814	5.226639547	5.748697327	6.147914929	6.419611641	8.038284035	14.89866339	6.011717824	7.925500993	5.596769777	8.012113223	6.213025742	5.093848297	16.23616708	22.34929751	5.890963766	6.134012873	5.942246154	3.198965999	6.963419776	5.306095638	3.280947103	4.396766123	2.986696971	6.426844789	9.007227132	10.79210467	6.957046277	8.071307917	6.469267355	8.450490196	9.488702486	5.91684593	6.714428153	7.790342661	7.09951432	5.58926263	6.007613036	4.858594565	5.133962125	4.4117286	2.467467037	6.415244946	4.936216004	4.337171075	4.186885793	4.591049713	10.14118996
	921.2493929	892.4738521	964.7845027	362.0177767	945.6389077	965.4255976	554.7204187	563.1976409	477.8302963	323.9347198	313.0040122	525.3872751	405.133312	586.7630302	416.0814301	714.5088746	392.5928638	401.7642678	367.7975984	485.9898567	348.7411729	648.9940254	637.4364592	551.3618744	643.4190153	328.728022	989.8403901	645.482557	238.8100822	735.2408342	685.7478269	253.7916321	242.3226153	289.7142018	311.236372	286.060931	532.1850091	373.1859084	379.219892	339.8943826	257.6887869	298.6165739	237.9109871	448.4588513	222.785022	285.0751879	491.2839796	561.9941519	324.620094	233.7673786	356.1011392	301.6996491	169.4452871	408.8525103	204.0179967	232.6819324	302.3034439	219.68574	386.5983207	329.2381932	328.7072109	254.5161213	510.1803957	397.8478791
	2528.649393	2442.173852	2321.384503	1308.117777	2660.838908	2823.725598	1712.820419	1339.697641	1429.830296	913.7347198	1012.504012	1557.387275	1301.733312	1657.96303	1214.18143	2080.308875	1157.892864	1130.764268	1326.497598	1262.889857	1243.141173	2242.794025	1857.536459	2137.661874	2213.019015	1069.028022	2613.34039	1937.682557	802.1100822	1711.640834	1720.247827	1067.391632	852.5226153	1009.614202	1002.036372	1322.360931	2053.685009	1190.385908	1602.419892	1146.294383	1039.988787	1227.616574	1001.210987	1122.458851	858.785022	728.2751879	2462.98398	1609.094152	932.420094	722.0673786	1245.001139	1015.699649	549.6452871	1415.45251	578.1179967	760.6819324	1140.003444	904.28574	1177.298321	975.1381932	1157.007211	878.2161213	1298.580396	1067.347879
	4349.249393	2901.573852	2944.584503	1466.817777	5550.938908	2620.825598	1574.220419	1383.397641	1379.930296	1047.93472	1018.504012	1320.887275	1250.633312	1835.16303	1082.88143	2808.208875	1661.492864	1128.164268	1717.297598	1409.389857	1355.141173	2485.994025	2532.636459	1543.561874	2358.719015	1001.628022	2511.44039	1606.882557	875.4100822	2300.340834	2327.647827	1034.491632	772.3226153	1177.414202	1087.436372	1328.560931	1725.685009	1071.985908	1017.719892	1637.494383	1061.288787	1430.616574	766.4109871	1432.158851	1062.185022	912.6751879	1861.48398	1783.894152	1061.720094	784.7673786	1329.401139	1070.599649	785.5452871	1607.05251	931.9179967	929.5819324	906.2034439	672.68574	987.4983207	779.2381932	815.0072109	1057.316121	1459.480396	1273.347879
	5927.849393	1705.273852	1229.384503	639.3177767	3723.838908	4226.925598	1288.820419	1795.397641	482.8302963	473.5347198	502.9040122	1728.887275	2137.633312	2871.76303	1410.28143	2561.408875	782.8928638	412.0642678	2097.897598	803.6898567	1405.241173	3709.594025	1286.736459	1205.661874	2320.419015	996.328022	1713.24039	3023.582557	312.4100822	3013.140834	818.9478269	370.4916321	157.7226153	418.8142018	1357.136372	385.760931	1042.485009	778.6859084	407.819892	743.3943826	668.6887869	500.0165739	217.0109871	732.4588513	1391.385022	341.1751879	494.4839796	264.2941519	1604.520094	1038.567379	301.4011392	895.6996491	940.3452871	2016.25251	529.0179967	257.8819324	417.2034439	265.98574	307.9983207	1170.438193	271.1072109	1034.316121	361.4803957	728.1478791
	50.14939288	57.97385211	36.48450369	27.81803865	60.53890772	44.82559764	19.52293138	11.61141897	24.53033611	13.64258483	13.61999615	35.08727509	31.93331218	28.96303058	31.78143011	12.85151387	14.92069124	14.93302886	15.89369114	9.524726915	14.4610431	35.99402571	36.13646083	29.46187447	28.71911466	25.2280239	29.04070581	22.88288959	3.073017499	27.94097055	35.34782695	6.18636732	10.06429691	16.82218772	12.76421362	23.06094177	4.575063735	7.694359478	9.991954997	12.60234491	3.919657068	6.974002497	14.31825631	10.1881997	10.33265396	5.190761383	24.88400574	28.39415272	5.018085206	17.76781448	13.54931189	7.356686926	5.58926263	14.92664001	7.257866117	14.79193477	8.804525895	5.271918038	7.77179207	12.66323314	4.901959866	8.203783269	18.88120389	8.593342344
	8854.949393	7531.173852	7155.684503	3423.917777	6751.238908	7699.725598	3310.720419	3034.897641	2866.730296	2618.53472	2646.904012	3250.387275	3504.733312	4272.56303	2660.48143	5430.208875	3790.692864	2956.064268	3774.897598	3961.189857	3193.141173	7246.094025	5585.436459	4778.561874	5247.819015	3555.928022	6977.34039	5208.782557	2314.610082	7236.740834	6951.247827	3474.691632	2511.122615	4036.814202	3294.636372	3237.060931	3929.885009	3119.885908	1975.519892	3585.494383	1933.288787	3205.716574	2221.010987	4611.458851	3054.485022	2160.175188	5416.38398	5284.194152	2777.220094	2747.367379	3348.801139	2402.399649	2425.545287	3914.65251	2157.317997	3083.581932	2372.303444	1794.78574	2255.898321	3167.638193	2490.707211	2556.316121	4130.780396	4446.247879
	3.632822647	4.210285054	3.453395901	2.188738558	2.177003738	5.359793958	3.686900486	2.523068393	2.502774198	2.571414755	1.923341349	2.134102484	3.220936142	2.542901683	2.591702933	4.773287362	3.23673513	3.601341679	3.843545451	3.385805458	3.267899899	3.139003127	2.736492731	2.024580501	3.119749798	2.628542524	3.892454998	3.529530273	2.328349873	3.618505146	2.741567741	3.743363529	2.287223183	2.668398897	2.819661886	2.136687527	2.54704253	2.07098343	2.615718351	2.607436342	2.94437962	3.322852611	1.913149211	3.02091743	2.89565126	2.892396402	2.9879061	3.297719054	2.451323384	2.443895909	2.940116661	1.9403777	2.358995536	3.457002723	3.243725776	2.094536163	2.295646206	1.859800485	1.841654388	2.60588241	2.332575142	2.139873552	2.111045039	2.086718217
	120.7493929	99.07385211	107.8845027	46.51777667	85.43890772	70.12559756	70.22041867	64.49764089	68.23029626	57.83471981	40.00401216	80.98727508	54.43331195	86.96303018	65.7814301	62.80887458	34.69290532	57.7642678	45.39759841	62.58985675	40.84117293	64.79402539	62.43645917	74.66187445	57.31901532	37.32802199	95.64039015	47.48255699	38.9100822	91.54083418	83.74782693	38.29163209	37.3226153	33.71420178	37.73637203	45.160931	50.78500907	34.18590841	58.91989201	35.1943826	58.78878687	47.5165739	32.91098714	72.65885132	22.28509374	33.87518786	89.38397961	82.29415191	57.72009399	39.16737859	70.00113925	42.49964908	35.5452871	57.55251032	39.91799666	48.68193242	20.0036811	12.8447395	36.09832068	25.13819326	79.90721094	37.71612133	53.88039574	69.84787906
	530.1493929	401.9738521	555.8845027	314.0177767	763.2389077	513.5255976	279.3204187	282.8976409	240.9302963	219.6347198	252.6040122	457.0872751	288.733312	423.2630302	310.6814301	389.9088746	333.5928638	285.8642678	321.0975984	247.6898567	303.0411729	585.9940254	446.5364592	504.4618744	445.7190153	281.528022	577.2403901	513.782557	264.9100822	1378.240834	1142.147827	361.8916321	390.6226153	443.6142018	439.236372	792.460931	805.6850091	333.8859084	635.219892	256.5943826	374.8887869	486.8165739	599.5109871	477.5588513	339.185022	306.9751879	643.5839796	875.6941519	358.920094	289.0673786	561.0011392	272.1996491	394.5452871	482.9525103	446.6179967	429.0819324	160.8034439	171.98574	142.9983207	87.83819317	479.5072109	299.9161213	371.3803957	639.6478791
	11.96185923	10.2501908	19.22865999	8.061387818	14.4847738	14.42180615	8.594387167	5.596162423	7.618208327	2288398.00	8.880311616	8.658588256	6.144186677	12.48861677	8.468896715	7.709676627	4.697189651	7.169382314	7.602485646	13.187224	8.415330399	16.87423809	8.022555324	8.414996229	9.958415342	6.455027237	11.89627203	7.565632068	3.708385573	9.139931878	15.42014511	7.587648382	5.160097274	7.706369704	6.092358197	8.508901476	4.342378248	3.992567538	4.945856548	5.88844863	5.326277732	6.388005523	5.022928397	4.642504467	3.40072456	4.084085621	10.86098454	5.312160556	5.526996048	8.478684674	4.296842511	8.065473093	7.286359698	10.77923716	7.909486745	4.382500783	5.036196366	4.54072769	3.051009201	3.012684222	4.232840644	2.913747595	6.224742183	4.997734112
	294.5493929	245.8738521	230.8845027	83.51777667	240.7389077	211.5255976	93.12041867	75.09764089	82.43029626	73.13471981	84.10401216	99.68727508	116.133312	149.8630302	101.5814301	255.0088746	77.29286379	59.3642678	77.19759841	86.28985675	67.04117289	253.2940254	162.4364592	170.3618744	183.7190153	108.228022	264.1403901	159.582557	60.4100822	277.4408342	268.6478269	103.9916321	70.7226153	119.4142018	124.736372	99.960931	126.0850091	79.18590841	49.31989201	75.3943826	60.68878687	73.9165739	49.41098714	116.0588513	100.285022	41.47518786	199.2839796	107.0941519	72.52009399	59.86737859	91.20113925	62.29964908	48.3452871	145.8525103	44.51799666	53.08193242	65.1034439	29.18574003	51.99832068	77.13819317	85.70721094	62.21612133	129.7803957	165.9478791
	5.010421289	3.510106006	4.143942887	3.328380032	3.425732215	4.661733771	2.540346169	2.50777094	2.884163052	1.634712931	2.079846478	2.122449033	2.570576733	2.653045898	2.536233484	3.135371415	3.68917813	2.99593503	2.830085614	2.662219464	3.6863427	3.9566867	2.482747272	2.536523502	2.73448933	2.079545478	2.566957096	3.176986582	2.513945846	3.146762325	4.124909378	2.163144851	2.809032428	2.858879973	2.593949085	1.828951062	2.268946135	2.409778663	1.703245954	2.726039779	3.899058	1.928892937	2.092327501	2.23095935	1.810928659	2.024341627	3.553659728	2.405392316	2.283112909	1.977094117	2.591000196	1.828944642	2.525417804	4.279340598	4.250561162	1.380310681	1.875389299	2.691345348	1.878613253	1.896721587	1.794971518	2.506745906	2.37637696	2.638083408
	5.718958048	4.657893627	4.093387689	3.529434073	4.452176298	4.027961246	4.802028969	3.798733408	3.929627977	2.844793921	4.667087728	2.985169351	3.435650859	5.189324681	2.447857306	4.384425457	4.566068663	3.326203401	3.327926037	3.385805458	2.978843142	3.346897375	4.006280114	3.3989517	3.119749798	4.227535692	3.78186231	2.390087473	3.015099271	4.1488303	3.803431338	3.04857289	2.588462229	5.553856691	2.873704132	2.152661047	2.421729625	2.125163867	2.9438197	3.751030212	4.046829149	3.159402298	3.605777964	2.559680686	3.312933287	3.156342924	3.496083124	3.922006217	2.010886564	2.337643232	4.177507786	2.173963535	2.944849778	4.06997927	3.946438177	3.611752767	2.068233497	2.874227039	2.437915018	2.142761343	3.45468727	1.865625912	3.289458434	2.601555455
	6.798340379	6.589625883	4.924033591	7.419578696	5.905315144	5.956098862	3.971445633	3.770177704	4.434804023	5.220864165	5.095610482	6.23631274	3.511943552	2.853915869	4.381912135	7.893112337	7.275538288	7.685111221	6.113372894	7.392392421	5.338189791	5.314359255	5.22675031	5.275347366	5.595891222	3.166330729	9.247194156	4.422262261	3.490013516	4.763744526	7.900936558	4.455358536	5.949362721	4.635561575	4.673840413	6.411270733	4.672211836	2.98730834	3.086028425	3.321344503	6.184575343	4.912891005	4.245526235	4.506508328	3.586341149	3.454875901	5.887390242	4.760193292	4.922858091	6.354286681	3.641532914	3.896148391	3.586026153	8.976664911	4.250561162	3.472331485	6.323669335	2.803517952	2.144302418	3.168361812	2.727264366	3.613639562	3.639037727	4.490060885
	13.89705185	9.440083283	7.663978771	6.680423242	7.736039071	6.212017792	8.671112965	8.898265777	14.67431061	8.388362545	8.363476727	9.815588085	7.835710444	7.472130139	8.468896715	7.955203757	7.323317986	4.662973205	5.484120773	7.229046273	4.808401611	6.112068478	11.62457896	7.713887107	8.048145516	5.212390002	7.6751332	10.32081076	2.449630341	6.072546215	14.27011987	4.291806426	3.058923404	3.896288878	5.829372593	5.37100363	4.575063735	5.070831924	4.127439617	3.751030212	3.759433097	5.965271597	5.688181327	2.708255954	4.076438593	4.40388604	11.85962921	6.108059857	3.36069095	2.58135359	6.407059387	3.748676484	4.966053013	5.134811581	6.662321907	5.591596202	4.4117286	2.159221131	2.363320511	2.812232607	8.047990096	7.861682713	5.076561309	9.551863245
	4540.949393	4041.973852	2670.084503	4148.317777	3285.138908	3685.225598	1888.420419	2027.097641	2042.430296	1659.03472	1478.804012	1998.987275	2280.533312	2051.46303	1647.98143	2306.908875	1686.592864	2255.264268	2837.697598	1872.689857	2193.041173	2378.094025	2803.536459	2704.161874	3407.019015	1936.228022	2423.24039	3049.482557	1006.610082	3027.340834	2888.047827	1543.191632	1158.222615	1480.614202	1104.936372	1838.960931	2209.785009	1461.085908	1718.119892	2538.094383	1144.488787	1922.416574	1242.810987	1689.858851	1253.085022	791.8751879	2826.58398	1713.394152	1555.620094	818.8673786	1781.001139	920.3996491	1185.145287	1818.85251	1082.417997	1541.981932	1457.203444	1637.88574	1388.798321	1564.038193	1768.907211	1612.716121	2384.280396	1779.147879
	39.94942072	37.97395052	9.333152348	22.72338465	19.3936756	9.606744158	9.629636936	5.69215944	8.96528853	11.86422228	7.622237229	5.168799155	6.197605685	12.48861677	13.93330454	26.20924673	5.712646817	10.1225823	5.67144667	14.26046174	4.485573959	8.162476455	13.29336359	17.66450166	17.67491568	5.94984973	29.54062057	23.68273499	7.658126572	17.1061896	13.61090267	4.89910181	4.0285708	5.828418979	10.92440122	14.97260326	4.623342428	3.018106314	11.20747553	7.058885305	8.201565998	4.071958075	4.855700082	4.248771271	7.692118519	5.021855739	14.82291871	9.739108978	6.5872235	3.397859975	5.861832061	3.10438206	4.792967047	6.41087543	3.946438177	5.96174068	6.323669335	5.950963848	4.35849473	4.881029709	16.10767149	16.81664341	16.28632277	9.801879878
	10.20069794	6.013701239	6.352199778	5.522914875	4.88611801	4.44258431	2.967086933	3.741926776	4.06581633	2.622958948	3.612663084	3.839825568	3.842986996	4.180067836	4.07786568	4.264553721	3.119703524	3.449042365	3.631478189	3.366447132	3.904492009	4.550905991	3.912209972	3.034316887	5.203438237	2.409959109	6.125697893	3.847591611	2.129051538	7.189800323	3.132965946	2.706101524	2.141471341	2.926988857	2.741323344	2.80726156	2.591021896	2.811473898	2.547730916	2.4960267	3.368097865	3.05684227	2.361801501	2.708255954	5.499927415	1.902800021	4.808929895	4.094425203	2.742966877	3.100072502	3.844286813	2.508503313	1.777542213	6.453048112	2.524050516	2.417512582	2.544518139	4.585610757	2.799428059	2.63043828	1.962371282	2.159103778	2.590807826	2.382550337
	9.557678786	9.329945677	6.397593684	4.609019547	8.725609996	7.203581391	4.361152353	3.976656811	3.736740615	2.904409327	6.351065011	5.87129945	6.197605685	7.541878659	6.026391424	6.645589513	6.861708722	2.414522804	5.099876733	4.13378045	3.644948136	6.741696875	6.608325472	5.774363767	4.615312052	4.905933943	7.898086108	4.573848902	2.931096306	8.660373632	4.52026636	2.706101524	3.085684376	3.600142658	2.957598193	4.647746442	3.043248461	2.45516108	3.145641845	2.178336346	2.72386825	1.990875087	3.644504099	3.358536702	2.872183809	6.124751584	9.904010657	3.8232404	2.874811193	3.775066251	2.31868923	1.959980689	2.737621336	4.115154965	3.004929668	4.81710194	2.718988902	1.756765397	2.275025612	3.827382144	3.222887521	3.613639562	7.319475286	5.229737151
	40.74941023	33.87468	26.58551124	26.21850878	44.23890772	30.22668409	29.62041906	10.07501128	19.33275117	9.65730931	11.18132629	21.08933259	18.44374394	27.96303133	20.68201371	41.80887458	17.00944316	12.66261895	13.28289843	23.79339851	22.15487076	38.09402544	32.73648077	25.96187568	20.731934	19.32859717	28.44084741	25.08261359	8.734323277	30.1408615	38.84782693	7.161019132	10.51598767	12.04079013	7.171661984	9.980647262	24.08501094	8.634529391	13.24478305	12.30458872	12.45603806	12.50900173	7.744754014	15.46981943	8.071307917	12.99951284	26.68398442	11.77412626	7.615656333	12.39876802	12.39201341	8.896058641	7.61584301	16.66145044	5.001438534	11.27538898	15.31327613	11.0412051	8.163502021	16.13991997	21.60721162	6.435170294	13.32143737	12.29735794
	6.913013785	8.90313447	5.637732387	5.562633293	9.040084064	7.77143824	3.873335462	5.319421341	3.79956075	3.411278184	5.816975038	7.547117118	4.025289836	6.741951802	5.583888748	3.87985612	4.97623333	5.751437155	5.988657316	11.17520321	12.29903465	22.69860158	7.356484668	3.792281363	6.851848368	4.26905821	7.198007849	5.026226326	5.319797575	8.267469631	7.264907692	5.890963766	6.010297821	5.293358438	5.218655119	4.892699955	3.477325666	3.113180672	3.538963363	3.941483847	7.520140638	5.792900553	7.993362191	5.453247089	3.964261913	3.99792164	6.111178089	3.888702175	3.69737636	4.253172444	3.741054643	4.797543706	3.752513806	11.21965179	6.926179653	6.988111673	3.271231036	3.185034916	4.27310047	2.982833304	3.84312085	3.203942172	3.639037727	5.94808779
	117.1493929	72.07385211	75.38450274	33.61778046	138.5389077	60.42559756	36.12041867	30.49764198	26.73030146	27.13471981	24.10401283	29.18727847	32.43331209	41.56303018	34.9814301	63.80887458	26.99626603	27.86442661	40.79759846	42.78985675	43.04117289	88.99402539	48.23645917	31.96187445	72.41901532	24.72802528	58.34039015	20.88400196	20.11016628	55.44083418	64.74782693	17.29668887	17.02620506	29.41420187	20.73640142	27.36093108	34.08500907	14.98931432	17.62078495	27.9943826	18.79722676	25.61657796	18.71113705	23.15886905	18.88630073	10.96275856	60.48397961	39.39415191	21.82024856	11.42606692	22.90118402	16.79971504	14.94769887	33.85255239	18.64802189	13.70304605	14.02658385	4.631028304	22.19835784	12.27081941	13.7115696	21.71612371	38.28039574	29.0478796
	33.15045253	20.25540674	34.38450775	9.093051297	26.64052705	25.63571309	11.09368036	7.435580726	19.33275117	10.79519412	14.81072357	14.18694557	20.63599189	17.76925156	12.11473888	33.10887654	18.42515916	10.74265242	8.773061288	15.74443495	20.17532254	24.39573825	20.66193396	22.06193937	15.84139097	10.98002427	34.34039869	18.0915762	9.25856922	50.84083418	28.3478435	7.51511622	11.06866655	15.92841856	18.43666673	18.06207422	14.20029275	8.546628005	6.274525127	5.673219594	8.595951231	12.22376511	10.03757486	22.75887769	9.889919391	6.830006936	23.88404317	9.406121042	15.24009137	7.482027623	5.108039227	9.656546257	5.458906959	13.61944421	7.726134963	10.80351846	7.830988283	4.120312267	5.789801561	4.176266435	20.10721581	13.12844626	20.38061967	20.54893646
	1411.449393	1199.173852	1142.584503	877.7177767	2052.838908	1700.025598	573.0204187	490.8976409	547.0302963	586.0347198	567.1040122	658.5872751	739.133312	768.5630302	561.9814301	987.5088746	615.7928638	496.6642678	506.1975984	538.1898567	638.8411729	1597.794025	1294.436459	992.3618744	1106.919015	609.828022	1346.94039	962.282557	437.4100822	1946.940834	1493.847827	601.2916321	632.2226153	705.0142018	901.736372	846.460931	947.4850091	467.2859084	479.419892	701.4943826	532.6887869	778.4165739	506.8109871	947.8588513	665.185022	462.9751879	1159.98398	967.8941519	513.820094	577.7673786	745.7011392	739.1996491	493.9452871	842.0525103	480.4179967	529.8819324	370.0034439	323.28574	371.3983207	438.3381932	621.2072109	556.7161213	852.8803957	767.5478791
	851.4493929	859.4738521	855.2845027	605.2177767	1141.538908	938.1255976	433.8204187	358.8976409	402.0302963	276.3347198	227.2040122	413.0872751	300.433312	439.3630302	309.3814301	487.5088746	295.3928638	341.0642678	286.5975984	322.2898567	253.8411729	533.6940254	457.9364592	419.5618744	325.7190153	202.528022	785.1403901	333.982557	233.5100822	642.2408342	603.9478269	352.6916321	310.7226153	272.2142018	321.936372	336.960931	309.3850091	263.9859084	264.719892	328.7943826	266.0887869	269.2165739	199.2109871	441.3588513	187.085022	256.3751879	447.7839796	558.4941519	300.720094	281.6673786	398.0011392	324.5996491	252.8452871	317.9525103	253.4179967	304.4819324	323.8034439	223.98574	345.2983207	278.7381932	341.7072109	278.2161213	377.9803957	462.7478791
	13.66240617	8.067166882	11.08215363	3.615122724	7.060441711	39.52560145	7.714148337	28.29764913	5.930141242	7.618722222	9.59374935	8.88140997	27.33332861	81.36303018	12.4919159	23.61083402	24.80265422	18.69723845	11.54593494	10.47561926	10.87258401	20.7073075	45.53645917	48.56187445	42.71901533	8.442519129	19.09586647	6.213025742	8.734323277	26.34124088	55.34782693	45.59163209	13.36363528	25.81420617	37.83637203	10.71185732	13.41085481	3.818758992	13.24478305	18.69439662	6.724683737	5.849774743	8.332163818	21.25896118	6.640307849	5.425186643	23.3840774	6.963537661	21.92023568	7.642717182	15.021245	29.69964908	16.84569974	58.25251032	10.8323449	4.292296387	7.225669157	13.4278725	3.493701184	5.341273116	10.75084249	3.695252692	11.02690521	8.826455907
	9.844644713	12.14891594	14.11188785	7.363928816	12.58426197	12.70285985	10.04832191	4.894184449	6.154550017	4.865640675	6.926931091	6.980391068	11.63444123	19.96437866	12.77703832	7.893112337	7.718873023	8.496419782	9.97393385	11.09587743	5.446165394	12.01579934	10.54330155	10.11459021	6.026206642	5.596769777	22.35315271	8.63633878	3.387217554	9.070039259	9.247300614	2.99927698	3.877244718	7.561298919	5.161240973	5.777391036	2.2509149	4.176029856	3.115634827	4.75819278	6.14533164	5.255725677	5.950552553	9.831535059	6.706304821	4.599832744	9.158203433	10.25134321	6.523335957	8.565054719	4.337578617	4.735373836	3.545861698	9.099939002	4.965211692	3.874027869	2.837351396	5.773079461	6.682751453	4.269408176	3.297861245	2.632729974	8.481327698	6.230220305
	1298.449393	787.0738521	917.0845027	909.7177767	1624.638908	1037.825598	807.2204187	619.0976409	507.8302963	616.0347198	501.7040122	698.3872751	994.433312	789.1630302	650.0814301	1184.008875	608.1928638	574.9642678	706.0975984	499.5898567	809.5411729	821.6940254	570.1364592	517.7618744	620.0190153	699.428022	857.6403901	645.182557	404.3100822	889.2408342	788.1478269	497.4916321	197.6226153	819.7142018	608.036372	312.360931	811.3850091	277.4859084	477.719892	487.3943826	518.7887869	747.1165739	380.7109871	268.0588513	441.985022	234.1751879	1164.78398	382.5941519	561.820094	355.2673786	736.5011392	346.9996491	330.8452871	364.3525103	322.0179967	260.7819324	296.6034439	120.88574	307.0983207	311.1381932	155.7072109	108.5161213	255.8803957	338.8478791
	226.8493929	254.9738521	126.9845027	134.8177767	198.3389077	151.8255976	66.52041867	64.49764089	72.53029626	46.33471981	64.40401216	72.38727508	104.633312	106.4630302	72.0814301	190.6088746	50.59286379	32.76427172	39.79759853	57.78985675	48.64117289	128.3940254	133.9364592	118.3618744	117.1190153	106.928022	211.6403901	145.482557	32.1100822	176.7408342	173.9478269	68.59163209	54.6226153	56.71420178	83.13637203	64.660931	61.98500907	52.98590841	37.11989201	44.8943826	26.49267771	26.21657608	26.21098716	56.65885132	51.98502197	31.47518786	136.8839796	75.19415191	43.92009399	27.46737859	40.00113925	34.29964908	24.74528713	86.55251032	15.92118119	31.78193242	36.6034439	23.58575334	10.66889927	43.23819317	68.70721094	80.61612133	93.58039574	78.54787906
	5.43035443	5.312999737	4.019241788	3.966083735	4.37203846	4.419184558	3.056489869	3.552427307	2.436045282	2.59699997	3.136405822	4.08444731	5.26654718	2.507785159	4.041818462	6.343694469	7.228123022	3.047286239	3.512759012	2.814266402	2.581605547	5.163528528	4.006280114	4.248546724	4.712339341	2.830812773	4.913300384	3.423174445	3.863923117	4.121082518	5.088553261	2.092044735	2.98063386	3.896288878	2.846497857	3.09377482	2.164075228	2.018959541	2.359150599	3.361461789	2.591901772	3.239642921	3.180578199	2.846268631	4.192758695	2.541186155	3.496083124	2.669065636	3.508187048	2.730646466	2.757180379	2.626383047	1.680864946	4.231445961	4.192828549	2.678027969	2.696204775	2.669727764	2.577593679	1.989402487	3.621061152	2.482619116	3.349451513	2.752629551
